sub,time,trial,stim1,stim2,decision,RT_decision,val1,RT_val1,conf1,RT_conf1,val2,RT_val2,conf2,RT_conf2,conf_decision,RT_conf_decision
259,1.68438E+12,19,80,-20,1,1.121,19,5.246,1,2.8,5,4.201,1,6.222,7,2.601
259,1.68438E+12,20,-80,80,2,0.813,5,3.543,1,2.499,16,2.454,1,2.295,7,12.47
259,1.68438E+12,21,50,-20,1,1.231,13,2.747,1,2.302,5,3.153,1,2.577,1,3.614
259,1.68438E+12,22,-80,50,2,0.678,5,5.331,1,2.787,15,4.227,1,1.948,7,2.135
259,1.68438E+12,23,-80,20,2,1.374,7,3.581,1,3.424,12,13.413,1,1.891,7,2.793
259,1.68438E+12,24,-50,50,1,1.193,15,2.341,1,2.287,13,4.896,1,3.036,3,9.493
259,1.68438E+12,25,80,50,1,0.838,18,7.424,1,2.345,15,6.033,1,2.224,5,1.476
259,1.68438E+12,26,20,80,2,1.906,13,3.172,1,3.295,16,2.491,1,2.888,3,4.752
259,1.68438E+12,27,50,20,1,1.244,14,3.376,1,2.411,11,2.382,1,2.433,5,2.207
259,1.68438E+12,28,50,80,2,1.349,14,2.837,1,1.766,18,2.476,1,2.044,1,2.651
259,1.68438E+12,29,80,20,1,0.898,19,6.778,1,2.042,11,3.32,1,2.131,4,3.235
259,1.68438E+12,30,20,50,2,1.395,11,2.917,1,2.629,14,30.645,1,2.886,3,1.741
260,1.68438E+12,1,-80,-20,1,2.823,4,2.907,8,1.257,3,2.718,8,3.085,9,1.934
260,1.68438E+12,2,-80,-50,2,0.507,6,2.519,8,1.687,17,1.746,8,0.985,8,3.237
260,1.68438E+12,3,-50,-20,2,0.502,17,2.153,8,1.423,4,1.977,8,1.435,2,4.236
260,1.68438E+12,4,-50,-80,1,0.89,18,2.199,8,1.169,4,2.243,8,1.693,9,1.664
260,1.68438E+12,5,-20,-50,2,0.953,4,2.254,8,1.345,17,2.459,7,1.705,8,2.177
260,1.68438E+12,6,-20,-80,2,1.215,5,3.304,7,1.156,5,1.557,8,1.322,8,1.477
260,1.68438E+12,7,-80,80,2,0.875,5,2.749,8,1.071,17,1.987,8,1.017,8,1.459
260,1.68438E+12,8,50,-20,1,0.975,17,1.819,8,0.913,6,2.372,8,1.361,8,2.065
260,1.68438E+12,9,80,-50,1,0.979,17,3.298,8,1.813,16,1.949,7,1.083,8,1.356
260,1.68438E+12,10,20,-20,1,0.631,15,2.521,8,1.183,4,2.142,8,0.817,8,2.279
260,1.68438E+12,11,20,-50,1,0.703,16,1.84,7,1,14,1.878,7,0.89,7,3.044
260,1.68438E+12,12,-50,50,2,2.046,15,2.236,7,2.474,14,4.175,7,1.641,8,2.058
260,1.68438E+12,13,-80,50,2,1.448,4,2.725,7,1.032,16,2.862,7,2.09,8,1.626
260,1.68438E+12,14,-80,20,2,1.255,3,2.745,7,1.133,16,2.504,7,1.749,7,1.917
260,1.68438E+12,15,-20,80,2,0.768,3,2.306,7,1.444,14,1.656,7,1.156,8,1.958
260,1.68438E+12,16,-20,20,2,2.145,3,2.048,7,1.254,15,1.428,8,1.106,8,2.186
260,1.68438E+12,17,-20,50,2,1.08,4,2.258,7,0.862,16,1.468,7,2.4,8,1.481
260,1.68438E+12,18,20,-80,1,0.817,16,2.505,7,1.529,5,1.971,7,2.868,8,1.805
260,1.68438E+12,19,80,-20,1,0.925,17,1.637,8,1.576,3,1.655,7,0.999,7,1.886
260,1.68438E+12,20,80,-80,1,0.657,14,1.548,8,1.742,2,2.43,8,1.004,7,1.715
260,1.68438E+12,21,-50,20,2,0.697,15,1.492,7,1.023,16,2.3,8,1.156,7,1.334
260,1.68438E+12,22,50,-80,1,0.817,15,1.826,7,1.846,5,3.963,8,1.011,8,2.559
260,1.68438E+12,23,50,-50,1,0.91,17,1.545,8,1.396,13,1.875,8,1.763,7,1.995
260,1.68438E+12,24,-50,80,2,0.854,15,1.938,7,0.891,14,2.024,7,1.066,7,1.868
260,1.68438E+12,25,20,50,1,1.242,15,1.389,7,0.969,15,2.706,7,1.009,7,1.768
260,1.68438E+12,26,50,80,2,1.605,14,2.408,7,1.311,16,3.574,8,2.279,8,1.844
260,1.68438E+12,27,80,20,1,1.128,14,1.96,7,1.018,15,1.705,7,1.248,7,1.221
260,1.68438E+12,28,80,50,1,0.723,16,2.307,8,1.089,15,1.38,8,0.934,8,2.034
260,1.68438E+12,29,50,20,1,2.306,15,3.032,7,0.952,15,1.655,8,2.254,8,2.322
260,1.68438E+12,30,20,80,2,1.025,15,2.198,8,1.021,15,1.092,7,1.087,8,1.462
261,1.68438E+12,1,50,80,2,0.785,15,5.269,1,1.242,18,3.349,1,1.238,10,2.678
261,1.68438E+12,2,20,80,2,0.785,12,2.73,1,1.634,18,1.725,5,1.401,10,1.524
261,1.68438E+12,3,20,50,2,1.971,12,2.274,7,4.176,15,2.946,2,1.674,5,3.312
261,1.68438E+12,4,50,20,1,0.962,15,2.664,1,1.5,12,3.116,1,1.102,10,1.55
261,1.68438E+12,5,80,50,1,1.043,18,2.321,1,1.167,15,2.089,1,1.321,10,1.136
261,1.68438E+12,6,80,20,1,0.844,18,1.84,1,1.097,12,1.872,1,0.712,10,0.934
261,1.68438E+12,7,-50,-20,2,0.672,5,7.818,1,3.75,8,1.907,5,1.964,10,1.434
261,1.68438E+12,8,-80,-50,2,1.26,2,42.592,1,1.935,5,1.811,1,4.626,10,1.503
261,1.68438E+12,9,-20,-80,1,0.647,8,2.117,7,1.902,2,2.131,1,1.543,10,1.527
261,1.68438E+12,10,-50,-80,1,0.77,4,3.168,1,0.985,2,1.616,5,2.342,10,1.069
261,1.68438E+12,11,-80,-20,2,0.75,2,1.739,5,2.428,8,1.407,2,1.825,10,2.408
261,1.68438E+12,12,-20,-50,1,0.759,8,1.92,1,0.941,4,3.04,1,0.899,10,0.909
261,1.68438E+12,13,50,-20,1,0.697,15,2.6,1,1.941,8,2.676,1,0.934,10,1.03
261,1.68438E+12,14,-50,80,2,1.249,4,19.087,1,0.789,18,2.047,2,0.794,10,1.369
261,1.68438E+12,15,20,-50,1,1.521,12,1.56,2,1.46,4,2.43,1,1.929,10,2.259
261,1.68438E+12,16,-20,80,2,0.496,8,1.388,1,1.673,18,1.817,1,0.707,10,0.889
261,1.68438E+12,17,20,-20,1,0.676,12,1.778,1,1.126,8,2.258,1,1.221,10,1.236
261,1.68438E+12,18,50,-80,1,0.988,15,3.669,1,1.212,2,2.064,1,0.793,10,1.245
261,1.68438E+12,19,50,-50,1,0.749,15,1.605,1,0.962,4,2.318,1,0.736,10,1.115
261,1.68438E+12,20,-80,20,2,1.125,2,1.866,1,0.749,12,1.533,1,0.758,10,0.986
261,1.68438E+12,21,-80,80,2,0.533,2,1.455,1,1.391,18,1.413,1,1.4,10,1.302
261,1.68438E+12,22,80,-80,1,0.82,18,3.124,1,0.751,2,1.429,1,1.019,10,1.374
261,1.68438E+12,23,-20,50,2,0.525,8,3.001,1,1.851,15,1.971,1,1.02,10,1.721
261,1.68438E+12,24,-50,20,2,0.544,5,3.557,1,0.805,12,1.451,1,0.735,10,1.753
261,1.68438E+12,25,20,-80,1,1.297,12,2.047,1,0.934,2,2.082,1,1.93,10,1.043
261,1.68438E+12,26,80,-50,1,1.067,18,1.695,1,1.387,4,2.027,1,1.046,10,1.378
261,1.68438E+12,27,80,-20,1,0.97,18,2.387,1,2.001,8,2.096,1,1.151,10,1.141
261,1.68438E+12,28,-50,50,2,1.757,4,3.335,1,1.329,15,1.602,1,0.714,10,3.012
261,1.68438E+12,29,-80,50,2,1.038,2,1.708,1,2.368,15,2.033,1,0.694,10,1.116
261,1.68438E+12,30,-20,20,2,0.908,8,1.827,1,0.993,12,2.41,1,1.305,10,1.844
262,1.68439E+12,1,-20,20,2,2.193,7,8.871,8,1.666,12,3.188,9,1.201,7,2.855
262,1.68439E+12,2,-50,50,2,0.816,3,2.392,9,1.505,15,3.766,9,0.928,9,2.248
262,1.68439E+12,3,-80,80,2,0.686,1,3.039,10,1.67,19,1.965,10,1.958,10,1.071
262,1.68439E+12,4,-80,50,2,1.305,0,2.831,10,1.395,16,4.117,9,2.434,9,1.708
262,1.68439E+12,5,50,-20,1,1.03,14,2.562,10,1.54,8,1.843,9,1.475,10,1.884
262,1.68439E+12,6,20,-80,1,1.023,12,2.413,10,1.257,1,1.866,9,1.139,10,1.837
262,1.68439E+12,7,-50,80,2,0.684,5,3.4,9,1.386,19,1.609,10,1.56,10,1.227
262,1.68439E+12,8,-20,80,2,1.051,8,3.063,10,1.834,19,2.172,10,0.856,10,2.428
262,1.68439E+12,9,20,-50,1,1.081,12,3.331,9,1.522,6,2.58,9,1.457,10,1.418
262,1.68439E+12,10,-20,50,2,1.742,8,2.436,10,1.097,15,5.621,10,5.25,10,2.187
262,1.68439E+12,11,-80,20,2,0.786,0,2.297,9,1.723,12,2.821,9,1.575,10,1.83
262,1.68439E+12,12,80,-50,1,0.8,20,2.672,9,1.918,4,1.938,9,1.18,10,1.044
262,1.68439E+12,13,50,-50,1,1.168,16,4.009,10,1.619,5,2.988,9,1.987,10,3.422
262,1.68439E+12,14,50,-80,1,1.057,15,12.577,10,1.334,1,2.107,10,1.37,10,1.672
262,1.68439E+12,15,20,-20,1,0.64,12,1.982,9,1.506,8,2.79,10,0.977,10,0.956
262,1.68439E+12,16,80,-20,1,0.83,19,1.653,9,1.929,8,1.458,9,1.053,10,1.493
262,1.68439E+12,17,80,-80,1,0.693,19,1.572,10,1.65,1,1.487,10,0.825,10,1.568
262,1.68439E+12,18,-50,20,2,1.161,4,2.945,10,1.239,12,1.826,10,1.168,10,2.969
262,1.68439E+12,19,-80,-20,2,0.934,1,1.877,10,0.854,8,2.176,9,1.92,10,1.91
262,1.68439E+12,20,-80,-50,2,0.767,1,1.819,10,0.762,6,2.597,10,0.977,9,1.7
262,1.68439E+12,21,-50,-20,2,0.611,6,2.496,10,0.827,8,1.466,10,1.486,10,1.189
262,1.68439E+12,22,-20,-80,1,0.775,9,2.236,10,1.296,0,2.233,10,0.77,10,1.443
262,1.68439E+12,23,-50,-80,1,0.924,6,2.713,10,1.311,2,1.54,10,1.051,9,1.413
262,1.68439E+12,24,-20,-50,2,0.35,8,1.644,10,0.757,5,1.497,10,1.117,0,2.406
262,1.68439E+12,25,80,50,1,0.639,20,7.863,10,1.049,14,2.705,9,1.216,10,1.619
262,1.68439E+12,26,20,50,2,0.597,12,1.671,10,0.991,16,1.323,10,0.801,10,2.11
262,1.68439E+12,27,20,80,2,0.774,12,3.88,9,1.155,18,1.42,10,0.796,10,1.992
262,1.68439E+12,28,50,20,1,0.913,15,1.559,10,1.598,12,1.469,9,1.409,10,1.465
262,1.68439E+12,29,80,20,1,0.843,19,2.054,10,1.358,12,1.679,9,1.381,10,1.407
262,1.68439E+12,30,50,80,2,0.623,15,2.178,10,2.049,20,1.509,10,1.071,10,1.227
