sub,cohort,time,trial,trial_type,mean_stim,actual_stim,val,RT_val,conf,RT_conf,rank
253,2,1684378585640,23,punishment,-50,-50,-60.0,2.378,4.0,1.745,5.0
253,2,1684378607660,28,punishment,-50,-70,-50.0,2.763,7.0,1.36,6.0
253,2,1684378644263,35,punishment,-50,-40,-20.0,1.489,6.0,1.499,7.0
253,2,1684378666907,40,punishment,-50,-50,-30.0,1.825,6.0,1.528,8.0
253,2,1684378699794,46,punishment,-50,-40,-50.0,3.846,4.0,1.185,9.0
253,2,1684378745477,54,punishment,-50,-50,-40.0,2.142,7.0,1.533,10.0
253,2,1684378766709,59,punishment,-50,-50,-60.0,1.384,8.0,1.496,11.0
254,2,1684379502049,3,punishment,-50,-30,-50.0,2.012,7.0,1.782,1.0
254,2,1684379527867,5,punishment,-50,-50,-20.0,4.548,8.0,1.419,2.0
254,2,1684379579785,11,punishment,-50,-70,-50.0,2.783,8.0,1.939,3.0
254,2,1684379657221,18,punishment,-50,-60,-40.0,4.936,7.0,2.496,4.0
254,2,1684379680021,22,punishment,-50,-40,-60.0,2.383,8.0,1.728,5.0
254,2,1684379754507,28,punishment,-50,-60,-40.0,18.591,6.0,1.536,6.0
254,2,1684379824858,35,punishment,-50,-50,-50.0,4.068,8.0,4.253,7.0
254,2,1684379886826,42,punishment,-50,-40,-60.0,4.023,9.0,2.093,8.0
254,2,1684379929763,47,punishment,-50,-30,-40.0,6.048,6.0,2.898,9.0
254,2,1684379983947,53,punishment,-50,-70,-50.0,2.739,9.0,2.379,10.0
254,2,1684380021615,58,punishment,-50,-50,-50.0,3.889,9.0,1.775,11.0
256,2,1684379596533,3,punishment,-50,-30,-90.0,5.878,2.0,2.493,1.0
256,2,1684379609050,4,punishment,-50,-40,-40.0,3.683,1.0,2.229,2.0
256,2,1684379664313,10,punishment,-50,-70,-50.0,3.894,3.0,3.337,3.0
256,2,1684379722661,16,punishment,-50,-50,-60.0,6.97,4.0,4.414,4.0
256,2,1684379805490,24,punishment,-50,-60,-60.0,2.986,5.0,3.634,5.0
256,2,1684379832339,28,punishment,-50,-60,-60.0,3.039,5.0,2.707,6.0
256,2,1684379899452,35,punishment,-50,-50,-60.0,5.408,8.0,2.393,7.0
256,2,1684379958166,41,punishment,-50,-70,-50.0,3.727,7.0,4.516,8.0
256,2,1684380028746,48,punishment,-50,-50,-60.0,6.807,8.0,2.749,9.0
256,2,1684380057811,52,punishment,-50,-50,-50.0,3.833,8.0,3.111,10.0
256,2,1684380126575,59,punishment,-50,-40,-60.0,4.729,8.0,2.764,11.0
257,2,1684380713482,2,punishment,-50,-60,-50.0,1.898,2.0,1.651,1.0
257,2,1684380750733,6,punishment,-50,-50,-60.0,1.46,8.0,1.199,2.0
257,2,1684380794321,12,punishment,-50,-50,-50.0,2.175,7.0,1.445,3.0
257,2,1684380827613,17,punishment,-50,-40,-60.0,1.755,9.0,0.799,4.0
257,2,1684380859882,22,punishment,-50,-50,-60.0,1.36,9.0,1.404,5.0
257,2,1684380913699,29,punishment,-50,-50,-60.0,1.799,9.0,1.054,6.0
257,2,1684380957819,35,punishment,-50,-70,-60.0,3.71,9.0,1.07,7.0
257,2,1684380990739,40,punishment,-50,-50,-50.0,1.62,10.0,1.003,8.0
257,2,1684381040226,47,punishment,-50,-50,-50.0,1.857,10.0,0.938,9.0
257,2,1684381081981,53,punishment,-50,-50,-50.0,1.987,9.0,1.133,10.0
257,2,1684381114483,58,punishment,-50,-50,-50.0,1.355,10.0,1.215,11.0
259,2,1684379485517,3,punishment,-50,-50,-60.0,33.581,3.0,2.209,1.0
259,2,1684379536143,5,punishment,-50,-50,-50.0,16.744,3.0,2.581,2.0
259,2,1684379580771,10,punishment,-50,-40,-40.0,10.595,3.0,2.285,3.0
259,2,1684379639381,17,punishment,-50,-60,-70.0,4.869,3.0,1.666,4.0
259,2,1684379678376,23,punishment,-50,-50,-80.0,5.28,3.0,2.216,5.0
259,2,1684379719319,29,punishment,-50,-30,-70.0,4.348,3.0,1.693,6.0
259,2,1684379768161,35,punishment,-50,-50,-20.0,7.323,0.0,2.379,7.0
259,2,1684379860977,42,punishment,-50,-40,-40.0,30.978,3.0,1.689,8.0
259,2,1684379882602,46,punishment,-50,-70,-80.0,4.209,0.0,2.7,9.0
259,2,1684379944235,52,punishment,-50,-50,-40.0,8.161,0.0,2.249,10.0
259,2,1684380012255,60,punishment,-50,-60,-40.0,4.21,1.0,2.805,11.0
260,2,1684381388715,2,punishment,-50,-60,50.0,1.699,7.0,0.965,1.0
260,2,1684381409809,4,punishment,-50,-50,-70.0,2.581,7.0,1.896,2.0
260,2,1684381447166,11,punishment,-50,-50,-60.0,2.391,8.0,0.886,3.0
260,2,1684381480462,18,punishment,-50,-70,-70.0,1.473,8.0,2.187,4.0
260,2,1684381502297,23,punishment,-50,-30,-70.0,1.972,7.0,1.931,5.0
260,2,1684381536459,30,punishment,-50,-40,-60.0,2.319,8.0,1.207,6.0
260,2,1684381563591,36,punishment,-50,-60,-60.0,1.634,8.0,0.929,7.0
260,2,1684381589147,42,punishment,-50,-50,-50.0,1.558,8.0,1.041,8.0
260,2,1684381619279,48,punishment,-50,-60,-60.0,1.346,8.0,0.979,9.0
260,2,1684381632214,52,punishment,-50,-40,-60.0,2.049,9.0,0.87,10.0
260,2,1684381662743,58,punishment,-50,-40,-70.0,4.368,8.0,1.752,11.0
261,2,1684383256654,3,punishment,-50,-40,-60.0,2.451,0.0,1.101,1.0
261,2,1684383265738,4,punishment,-50,-50,-60.0,1.455,1.0,0.773,2.0
261,2,1684383320172,11,punishment,-50,-50,-40.0,2.568,0.0,0.914,3.0
261,2,1684383367622,17,punishment,-50,-60,-50.0,3.823,3.0,2.004,4.0
261,2,1684383411072,23,punishment,-50,-40,-60.0,1.987,1.0,2.749,5.0
261,2,1684383464472,30,punishment,-50,-30,-40.0,2.322,1.0,1.686,6.0
261,2,1684383489823,34,punishment,-50,-40,-60.0,2.624,1.0,1.368,7.0
261,2,1684383556706,42,punishment,-50,-70,-40.0,2.163,3.0,0.984,8.0
261,2,1684383592090,47,punishment,-50,-50,-50.0,3.302,1.0,1.096,9.0
261,2,1684383633990,53,punishment,-50,-60,-60.0,1.845,0.0,1.011,10.0
261,2,1684383681857,59,punishment,-50,-50,-50.0,4.381,1.0,1.203,11.0
262,2,1684385583575,1,punishment,-50,-50,-30.0,7.086,8.0,5.111,1.0
262,2,1684385618912,4,punishment,-50,-40,-50.0,4.678,10.0,1.447,2.0
262,2,1684385662903,10,punishment,-50,-50,-50.0,3.059,8.0,3.958,3.0
262,2,1684385731167,18,punishment,-50,-70,-100.0,2.222,0.0,2.11,4.0
262,2,1684385745675,22,punishment,-50,-50,-30.0,2.142,10.0,0.888,5.0
262,2,1684385791226,29,punishment,-50,-60,-50.0,2.055,10.0,0.864,6.0
262,2,1684385836952,36,punishment,-50,-30,-30.0,3.815,2.0,1.014,7.0
262,2,1684385887088,40,punishment,-50,-70,-30.0,36.599,8.0,0.817,8.0
262,2,1684385930222,47,punishment,-50,-60,-20.0,4.686,9.0,1.403,9.0
262,2,1684385955253,52,punishment,-50,-50,-60.0,3.526,8.0,0.733,10.0
262,2,1684386001437,60,punishment,-50,-50,-60.0,2.071,8.0,0.708,11.0
82,1,1678834593448,5,punishment,-50,-50,-80.0,6.873,6.0,1.977,1.0
82,1,1678834620422,10,punishment,-50,-30,-70.0,3.195,3.0,2.333,2.0
82,1,1678834663648,17,punishment,-50,-40,-30.0,5.172,6.0,1.607,3.0
82,1,1678834695839,23,punishment,-50,-50,-40.0,3.207,7.0,2.134,4.0
82,1,1678834727377,29,punishment,-50,-50,-30.0,1.392,4.0,1.659,5.0
82,1,1678834763338,36,punishment,-50,-50,-80.0,2.635,7.0,1.218,6.0
82,1,1678834777465,40,punishment,-50,-60,-40.0,1.614,10.0,1.158,7.0
82,1,1678834819899,48,punishment,-50,-50,-80.0,1.944,7.0,1.793,8.0
82,1,1678834862153,52,punishment,-50,-60,-80.0,29.714,5.0,1.243,9.0
82,1,1678834896406,59,punishment,-50,-50,-50.0,1.728,4.0,1.011,10.0
84,1,1678835307356,6,punishment,-50,-30,-40.0,1.326,5.0,1.138,1.0
84,1,1678835337491,10,punishment,-50,-50,-30.0,2.299,4.0,2.092,2.0
84,1,1678835401056,17,punishment,-50,-60,-40.0,1.822,4.0,1.415,3.0
84,1,1678835433739,22,punishment,-50,-50,-40.0,1.538,4.0,2.508,4.0
84,1,1678835564807,30,punishment,-50,-40,-30.0,3.548,2.0,7.241,5.0
84,1,1678835615722,36,punishment,-50,-60,-30.0,1.741,3.0,2.437,6.0
84,1,1678835653339,40,punishment,-50,-60,-40.0,1.563,3.0,1.712,7.0
84,1,1678835724543,47,punishment,-50,-50,-30.0,3.457,4.0,2.159,8.0
84,1,1678835778040,53,punishment,-50,-70,-30.0,3.975,2.0,4.509,9.0
84,1,1678835814740,58,punishment,-50,-40,-30.0,2.246,4.0,1.68,10.0
85,1,1678835381245,6,punishment,-50,-70,-40.0,4.921,1.0,2.058,1.0
85,1,1678835422395,11,punishment,-50,-50,-30.0,3.861,2.0,1.818,2.0
85,1,1678835462414,16,punishment,-50,-50,-40.0,2.784,3.0,2.081,3.0
85,1,1678835535134,23,punishment,-50,-60,-80.0,7.565,1.0,2.131,4.0
85,1,1678835596373,30,punishment,-50,-50,-20.0,2.531,6.0,2.224,5.0
85,1,1678835634279,35,punishment,-50,-60,-60.0,3.084,9.0,1.654,6.0
85,1,1678835672931,40,punishment,-50,-50,-20.0,2.416,1.0,1.98,7.0
85,1,1678835749707,47,punishment,-50,-50,-60.0,2.867,0.0,2.611,8.0
85,1,1678835809428,54,punishment,-50,-70,-40.0,3.059,1.0,1.871,9.0
85,1,1678835865367,60,punishment,-50,-50,-40.0,4.418,1.0,2.769,10.0
86,1,1678834733207,6,punishment,-50,-70,-40.0,3.22,2.0,2.336,1.0
86,1,1678834781383,11,punishment,-50,-30,-20.0,5.087,3.0,1.651,2.0
86,1,1678834849417,18,punishment,-50,-50,-30.0,2.319,4.0,1.325,3.0
86,1,1678834897202,23,punishment,-50,-50,-50.0,2.947,3.0,5.797,4.0
86,1,1678834949141,29,punishment,-50,-50,-50.0,2.132,5.0,1.163,5.0
86,1,1678834991546,34,punishment,-50,-70,-30.0,4.163,2.0,1.914,6.0
86,1,1678835049502,40,punishment,-50,-40,-80.0,6.834,4.0,1.388,7.0
86,1,1678835112861,47,punishment,-50,-30,-50.0,2.446,4.0,1.118,8.0
86,1,1678835174263,54,punishment,-50,-50,-30.0,2.093,3.0,1.557,9.0
86,1,1678835226801,60,punishment,-50,-50,-50.0,2.544,2.0,2.09,10.0
87,1,1678835623227,5,punishment,-50,-40,-40.0,1.91,8.0,2.386,1.0
87,1,1678835710059,12,punishment,-50,-50,-30.0,2.657,6.0,0.845,2.0
87,1,1678835752798,16,punishment,-50,-50,-40.0,4.431,7.0,1.954,3.0
87,1,1678835838998,23,punishment,-50,-50,-30.0,3.004,4.0,2.234,4.0
87,1,1678835919150,30,punishment,-50,-60,-50.0,1.802,8.0,1.397,5.0
87,1,1678835993747,36,punishment,-50,-70,-40.0,1.987,9.0,1.357,6.0
87,1,1678836053401,41,punishment,-50,-50,-40.0,2.054,8.0,2.521,7.0
87,1,1678836133748,48,punishment,-50,-40,-30.0,1.648,6.0,0.973,8.0
87,1,1678836176082,52,punishment,-50,-50,-40.0,2.902,8.0,1.954,9.0
87,1,1678836262157,59,punishment,-50,-60,-40.0,2.215,7.0,1.173,10.0
88,1,1678835219979,6,punishment,-50,-60,-50.0,18.659,9.0,61.079,1.0
88,1,1678835310480,11,punishment,-50,-70,-60.0,2.755,9.0,1.462,2.0
88,1,1678835452642,18,punishment,-50,-50,-60.0,7.021,7.0,1.91,3.0
88,1,1678835568025,24,punishment,-50,-30,-60.0,5.713,7.0,2.575,4.0
88,1,1678835650980,29,punishment,-50,-50,-60.0,2.674,7.0,2.055,5.0
88,1,1678835763784,35,punishment,-50,-50,-60.0,3.004,7.0,1.229,6.0
88,1,1678835871310,41,punishment,-50,-60,-60.0,4.89,7.0,0.982,7.0
88,1,1678835950045,46,punishment,-50,-60,-60.0,2.902,8.0,1.423,8.0
88,1,1678836090832,54,punishment,-50,-40,-60.0,2.176,8.0,1.43,9.0
88,1,1678836150359,58,punishment,-50,-50,-60.0,3.087,7.0,1.054,10.0
89,1,1678835500775,5,punishment,-50,-40,-10.0,5.709,8.0,1.876,1.0
89,1,1678835552527,11,punishment,-50,-30,-60.0,1.668,3.0,2.743,2.0
89,1,1678835608558,17,punishment,-50,-50,-70.0,12.684,4.0,2.099,3.0
89,1,1678835650928,22,punishment,-50,-60,-50.0,2.708,3.0,8.71,4.0
89,1,1678835773534,30,punishment,-50,-50,-60.0,3.557,7.0,6.462,5.0
89,1,1678835800155,34,punishment,-50,-40,-60.0,2.011,2.0,2.034,6.0
89,1,1678835853585,40,punishment,-50,-50,-50.0,3.812,7.0,1.444,7.0
89,1,1678835929875,48,punishment,-50,-30,-80.0,1.648,8.0,1.335,8.0
89,1,1678835978778,54,punishment,-50,-50,-40.0,2.2,6.0,1.927,9.0
89,1,1678836026926,60,punishment,-50,-40,-50.0,5.701,7.0,1.053,10.0
90,1,1678834697470,5,punishment,-50,-50,-40.0,4.573,5.0,1.502,1.0
90,1,1678834759809,11,punishment,-50,-60,-30.0,3.652,5.0,5.924,2.0
90,1,1678834830673,16,punishment,-50,-50,-40.0,33.229,5.0,1.38,3.0
90,1,1678834928711,24,punishment,-50,-40,-20.0,3.723,5.0,6.279,4.0
90,1,1678835013013,29,punishment,-50,-50,-50.0,12.279,5.0,1.854,5.0
90,1,1678835081447,34,punishment,-50,-30,-40.0,2.406,5.0,1.597,6.0
90,1,1678835190558,42,punishment,-50,-60,-40.0,3.706,5.0,1.253,7.0
90,1,1678835260823,48,punishment,-50,-60,-50.0,3.445,5.0,1.062,8.0
90,1,1678835322231,54,punishment,-50,-40,0.0,5.395,5.0,1.37,9.0
90,1,1678835368153,59,punishment,-50,-70,-50.0,3.002,5.0,1.54,10.0
91,1,1678835581937,4,punishment,-50,-60,-30.0,5.316,6.0,3.123,1.0
91,1,1678835682816,12,punishment,-50,-50,20.0,4.778,4.0,3.013,2.0
91,1,1678835725803,17,punishment,-50,-50,0.0,2.808,5.0,2.569,3.0
91,1,1678835762484,22,punishment,-50,-70,0.0,2.904,4.0,2.708,4.0
91,1,1678835830767,29,punishment,-50,-40,-40.0,4.021,7.0,2.248,5.0
91,1,1678835888874,35,punishment,-50,-60,-20.0,3.634,7.0,3.675,6.0
91,1,1678835931189,40,punishment,-50,-40,-20.0,4.358,6.0,2.411,7.0
91,1,1678836003189,47,punishment,-50,-30,-20.0,6.317,5.0,2.052,8.0
91,1,1678836060605,53,punishment,-50,-50,-40.0,6.195,5.0,3.097,9.0
91,1,1678836103280,58,punishment,-50,-50,-80.0,4.392,5.0,2.821,10.0
92,1,1678835130845,5,punishment,-50,-60,-40.0,4.153,6.0,7.946,1.0
92,1,1678835180780,10,punishment,-50,-50,-60.0,3.606,5.0,4.435,2.0
92,1,1678835258883,16,punishment,-50,-60,-50.0,3.169,4.0,1.878,3.0
92,1,1678835329534,23,punishment,-50,-50,-50.0,7.492,5.0,1.745,4.0
92,1,1678835374220,28,punishment,-50,-50,-40.0,5.093,4.0,2.092,5.0
92,1,1678835440005,34,punishment,-50,-30,-40.0,6.395,3.0,2.539,6.0
92,1,1678835508074,40,punishment,-50,-50,-50.0,6.632,2.0,2.145,7.0
92,1,1678835563176,46,punishment,-50,-50,-50.0,2.754,2.0,1.746,8.0
92,1,1678835613760,52,punishment,-50,-50,-50.0,3.805,3.0,1.278,9.0
92,1,1678835666946,58,punishment,-50,-40,-50.0,3.19,4.0,2.3,10.0
93,1,1678835272309,4,punishment,-50,-50,-80.0,2.86,1.0,1.413,1.0
93,1,1678835333309,11,punishment,-50,-40,-90.0,4.163,2.0,2.127,2.0
93,1,1678835368192,16,punishment,-50,-30,-70.0,1.954,2.0,1.472,3.0
93,1,1678835412759,22,punishment,-50,-70,-50.0,1.918,5.0,1.79,4.0
93,1,1678835482876,30,punishment,-50,-50,-100.0,3.175,1.0,2.441,5.0
93,1,1678835509609,34,punishment,-50,-50,-50.0,2.242,3.0,2.028,6.0
93,1,1678835579726,42,punishment,-50,-50,-50.0,3.573,0.0,1.127,7.0
93,1,1678835615560,47,punishment,-50,-30,-100.0,2.23,0.0,1.858,8.0
93,1,1678835661043,53,punishment,-50,-50,-40.0,1.961,1.0,1.988,9.0
93,1,1678835722993,59,punishment,-50,-70,-60.0,1.613,0.0,2.028,10.0
94,1,1678834778634,5,punishment,-50,-40,-40.0,5.481,7.0,2.577,1.0
94,1,1678834835447,11,punishment,-50,-40,-40.0,2.707,6.0,2.69,2.0
94,1,1678834879351,16,punishment,-50,-50,-60.0,4.44,6.0,5.184,3.0
94,1,1678834955513,24,punishment,-50,-30,-30.0,3.256,7.0,1.518,4.0
94,1,1678834981902,28,punishment,-50,-50,-50.0,4.394,5.0,1.406,5.0
94,1,1678835030765,34,punishment,-50,-40,-40.0,2.842,4.0,2.579,6.0
94,1,1678835185572,42,punishment,-50,-40,-60.0,4.901,3.0,1.422,7.0
94,1,1678835282190,48,punishment,-50,-50,-50.0,2.585,6.0,1.505,8.0
94,1,1678835365153,53,punishment,-50,-70,-50.0,2.76,5.0,1.212,9.0
94,1,1678835488445,60,punishment,-50,-50,-60.0,2.623,2.0,1.513,10.0
95,1,1678835614550,4,punishment,-50,-70,-50.0,4.045,8.0,2.068,1.0
95,1,1678835697397,11,punishment,-50,-50,-70.0,2.251,9.0,2.621,2.0
95,1,1678835763259,17,punishment,-50,-40,-70.0,3.022,9.0,1.102,3.0
95,1,1678835812741,22,punishment,-50,-50,-70.0,1.749,9.0,1.103,4.0
95,1,1678835900723,29,punishment,-50,-30,-70.0,1.992,9.0,1.199,5.0
95,1,1678835983179,36,punishment,-50,-40,-70.0,1.773,9.0,1.295,6.0
95,1,1678836056312,42,punishment,-50,-60,-70.0,2.389,9.0,1.847,7.0
95,1,1678836122447,48,punishment,-50,-60,-80.0,1.646,8.0,1.63,8.0
95,1,1678836163536,52,punishment,-50,-30,-70.0,2.632,9.0,1.231,9.0
95,1,1678836231492,58,punishment,-50,-70,-70.0,2.677,9.0,1.407,10.0
96,1,1678835750154,4,punishment,-50,-60,40.0,2.563,5.0,2.544,1.0
96,1,1678835841574,10,punishment,-50,-40,20.0,2.315,5.0,3.39,2.0
96,1,1678835916541,16,punishment,-50,-50,60.0,3.846,6.0,2.88,3.0
96,1,1678836035625,24,punishment,-50,-50,60.0,3.012,6.0,2.355,4.0
96,1,1678836087225,29,punishment,-50,-50,60.0,5.338,6.0,2.527,5.0
96,1,1678836188940,36,punishment,-50,-60,40.0,22.253,6.0,2.345,6.0
96,1,1678836226160,40,punishment,-50,-50,60.0,4.58,4.0,1.397,7.0
96,1,1678836312194,47,punishment,-50,-40,-50.0,4.152,4.0,2.156,8.0
96,1,1678836395476,54,punishment,-50,-50,-70.0,13.836,2.0,2.258,9.0
96,1,1678836471209,60,punishment,-50,-60,-60.0,11.503,7.0,4.644,10.0
97,1,1678835204082,4,punishment,-50,-40,-80.0,6.966,7.0,2.497,1.0
97,1,1678835272927,11,punishment,-50,-50,-40.0,3.549,5.0,3.052,2.0
97,1,1678835319074,16,punishment,-50,-50,-40.0,3.275,6.0,3.548,3.0
97,1,1678835370089,22,punishment,-50,-60,-40.0,3.118,6.0,3.348,4.0
97,1,1678835436219,29,punishment,-50,-50,-20.0,3.384,5.0,2.128,5.0
97,1,1678835476933,34,punishment,-50,-50,-20.0,3.385,6.0,2.024,6.0
97,1,1678835532363,40,punishment,-50,-60,-10.0,5.84,0.0,2.751,7.0
97,1,1678835604709,48,punishment,-50,-60,-20.0,3.309,3.0,2.136,8.0
97,1,1678835631925,52,punishment,-50,-50,-40.0,2.805,3.0,2.625,9.0
97,1,1678835705304,60,punishment,-50,-40,-20.0,4.887,5.0,1.645,10.0
98,1,1678836778998,6,punishment,-50,-40,-50.0,3.768,4.0,1.303,1.0
98,1,1678836808731,10,punishment,-50,-60,-50.0,3.167,4.0,4.541,2.0
98,1,1678836867631,17,punishment,-50,-50,-40.0,1.735,5.0,1.15,3.0
98,1,1678836927448,24,punishment,-50,-60,-30.0,3.71,4.0,1.542,4.0
98,1,1678836970949,30,punishment,-50,-70,-40.0,2.589,5.0,1.366,5.0
98,1,1678836999432,34,punishment,-50,-70,-50.0,3.846,6.0,2.342,6.0
98,1,1678837053033,40,punishment,-50,-60,-50.0,5.807,4.0,3.239,7.0
98,1,1678837097315,46,punishment,-50,-50,-60.0,2.509,3.0,1.23,8.0
98,1,1678837169016,54,punishment,-50,-50,-60.0,2.591,2.0,1.318,9.0
98,1,1678837193750,58,punishment,-50,-50,-50.0,2.272,4.0,1.191,10.0
99,1,1678836171094,6,punishment,-50,-50,-40.0,5.298,6.0,4.269,1.0
99,1,1678836199256,10,punishment,-50,-50,-80.0,3.867,5.0,2.925,2.0
99,1,1678836271428,16,punishment,-50,-40,-40.0,4.063,6.0,4.42,3.0
99,1,1678836355431,24,punishment,-50,-60,-60.0,2.594,5.0,2.669,4.0
99,1,1678836396891,29,punishment,-50,-40,-30.0,5.569,7.0,2.303,5.0
99,1,1678836465530,36,punishment,-50,-40,-60.0,3.046,6.0,2.205,6.0
99,1,1678836508673,41,punishment,-50,-60,-50.0,2.578,6.0,3.415,7.0
99,1,1678836577695,48,punishment,-50,-50,-50.0,2.927,6.0,3.861,8.0
99,1,1678836618339,53,punishment,-50,-40,-50.0,2.491,6.0,3.086,9.0
99,1,1678836661681,58,punishment,-50,-30,-30.0,3.625,6.0,2.937,10.0
100,1,1678836630563,5,punishment,-20,-30,-20.0,2.384,10.0,1.088,1.0
100,1,1678836664280,11,punishment,-20,-10,-30.0,2.958,10.0,1.564,2.0
100,1,1678836695839,17,punishment,-20,0,-20.0,4.877,10.0,1.491,3.0
100,1,1678836721648,22,punishment,-20,-20,-20.0,3.576,10.0,1.047,4.0
100,1,1678836751103,28,punishment,-20,-20,-20.0,1.706,10.0,1.099,5.0
100,1,1678836786552,36,punishment,-20,-20,-20.0,2.792,10.0,1.239,6.0
100,1,1678836803497,40,punishment,-20,-20,-20.0,1.501,10.0,1.007,7.0
100,1,1678836836870,47,punishment,-20,0,-20.0,1.524,10.0,1.363,8.0
100,1,1678836853507,52,punishment,-20,-40,-20.0,1.704,10.0,1.261,9.0
100,1,1678836887239,60,punishment,-20,-10,-20.0,1.414,10.0,1.032,10.0
101,1,1678836330995,5,punishment,-20,-30,-60.0,3.986,8.0,1.708,1.0
101,1,1678836375357,10,punishment,-20,0,-20.0,3.853,8.0,2.826,2.0
101,1,1678836426999,16,punishment,-20,-20,-20.0,3.074,6.0,1.888,3.0
101,1,1678836476491,22,punishment,-20,-20,-40.0,4.523,8.0,1.956,4.0
101,1,1678836552378,29,punishment,-20,-10,-20.0,5.183,7.0,1.988,5.0
101,1,1678836590714,34,punishment,-20,-30,-20.0,4.362,6.0,1.743,6.0
101,1,1678836671481,42,punishment,-20,-10,-30.0,3.09,6.0,1.44,7.0
101,1,1678836701157,46,punishment,-20,-30,-20.0,4.142,6.0,3.574,8.0
101,1,1678836755995,52,punishment,-20,-20,-10.0,4.496,6.0,2.421,9.0
101,1,1678836829001,60,punishment,-20,-20,-20.0,2.815,6.0,2.069,10.0
102,1,1678843003114,6,punishment,-20,-20,-30.0,2.287,9.0,1.158,1.0
102,1,1678843037135,11,punishment,-20,-10,-20.0,1.943,5.0,1.011,2.0
102,1,1678843088774,17,punishment,-20,0,-30.0,2.838,4.0,1.257,3.0
102,1,1678843147297,24,punishment,-20,-40,-30.0,2.116,4.0,1.266,4.0
102,1,1678843181868,29,punishment,-20,-30,-30.0,1.673,6.0,1.044,5.0
102,1,1678843217604,34,punishment,-20,0,0.0,1.709,7.0,0.996,6.0
102,1,1678843264678,40,punishment,-20,-10,-20.0,2.619,5.0,2.74,7.0
102,1,1678843335535,48,punishment,-20,-10,-20.0,1.902,5.0,2.229,8.0
102,1,1678843392008,54,punishment,-20,-20,-20.0,4.297,6.0,2.378,9.0
102,1,1678843439313,60,punishment,-20,-20,0.0,4.159,6.0,2.109,10.0
239,2,1684378238763,2,punishment,-20,-20,60.0,4.821,5.0,2.076,1.0
239,2,1684378290560,6,punishment,-20,-30,-30.0,2.702,8.0,2.084,2.0
239,2,1684378344840,12,punishment,-20,-30,-30.0,3.322,9.0,2.409,3.0
239,2,1684378373673,16,punishment,-20,-20,-30.0,4.844,10.0,2.481,4.0
239,2,1684378429187,22,punishment,-20,0,-30.0,3.668,10.0,2.427,5.0
239,2,1684378509450,30,punishment,-20,-40,-40.0,3.823,7.0,1.782,6.0
239,2,1684378549864,35,punishment,-20,-30,-40.0,2.208,9.0,1.586,7.0
239,2,1684378609477,42,punishment,-20,-10,-30.0,2.419,6.0,2.161,8.0
239,2,1684378659592,48,punishment,-20,-20,-40.0,2.66,8.0,2.553,9.0
239,2,1684378698506,53,punishment,-20,-20,-40.0,2.836,7.0,2.102,10.0
239,2,1684378757386,60,punishment,-20,-30,-40.0,1.81,9.0,1.523,11.0
240,2,1684378390372,3,punishment,-20,0,-100.0,4.524,9.0,2.725,1.0
240,2,1684378405840,4,punishment,-20,-10,0.0,4.692,10.0,2.722,2.0
240,2,1684378470624,10,punishment,-20,-30,0.0,5.615,10.0,2.512,3.0
240,2,1684378559492,18,punishment,-20,-20,0.0,6.705,9.0,3.466,4.0
240,2,1684378588007,22,punishment,-20,-10,-20.0,5.253,5.0,4.156,5.0
240,2,1684378669826,29,punishment,-20,-20,0.0,6.058,9.0,3.638,6.0
240,2,1684378751543,36,punishment,-20,-30,-20.0,3.259,9.0,2.126,7.0
240,2,1684378803893,41,punishment,-20,-10,0.0,5.809,0.0,4.186,8.0
240,2,1684378896010,48,punishment,-20,-20,0.0,3.237,6.0,4.597,9.0
240,2,1684378923126,52,punishment,-20,0,0.0,2.589,5.0,2.179,10.0
240,2,1684379000994,60,punishment,-20,-40,0.0,3.474,4.0,1.864,11.0
241,2,1684378599101,1,punishment,-20,-20,-20.0,4.375,7.0,2.596,1.0
241,2,1684378649803,5,punishment,-20,-20,-30.0,3.427,8.0,2.759,2.0
241,2,1684378712014,11,punishment,-20,-30,-20.0,3.12,10.0,2.6,3.0
241,2,1684378754005,16,punishment,-20,-20,-20.0,2.812,6.0,2.612,4.0
241,2,1684378808138,22,punishment,-20,-40,-20.0,2.715,7.0,2.677,5.0
241,2,1684378876006,28,punishment,-20,-20,-20.0,2.508,7.0,2.105,6.0
241,2,1684378925317,34,punishment,-20,-40,-20.0,2.703,8.0,2.572,7.0
241,2,1684379000787,42,punishment,-20,-20,-20.0,2.678,7.0,2.453,8.0
241,2,1684379045392,47,punishment,-20,-30,-20.0,3.706,8.0,1.76,9.0
241,2,1684379094846,53,punishment,-20,-20,-20.0,2.404,8.0,2.004,10.0
241,2,1684379157157,60,punishment,-20,-30,-20.0,2.075,8.0,1.821,11.0
242,2,1684379229534,2,punishment,-20,-10,-20.0,10.575,3.0,0.902,1.0
242,2,1684379380620,4,punishment,-20,-30,-20.0,6.005,3.0,1.168,2.0
242,2,1684379453738,10,punishment,-20,-30,-30.0,4.244,4.0,1.249,3.0
242,2,1684379537687,17,punishment,-20,0,-10.0,4.523,3.0,1.888,4.0
242,2,1684379616288,24,punishment,-20,-20,-40.0,6.334,5.0,1.359,5.0
242,2,1684379686606,30,punishment,-20,-40,-20.0,18.381,4.0,2.114,6.0
242,2,1684379723465,34,punishment,-20,-20,-30.0,4.298,3.0,1.331,7.0
242,2,1684379812364,42,punishment,-20,0,-10.0,3.801,3.0,1.836,8.0
